albumn_name,track_title,track_number,lyric,line,negative,neutral,positive,overall
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,So jump then fall,50,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"Jump then fall, baby",51,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"Jump then fall into me, into me",52,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"Every time you smile, I smile",53,0.0,0.444,0.556,Positive
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"And every time you shine, I shine",54,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,And every time you're here,55,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"Baby, I'll show you, I'll show you",56,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"You can jump then fall, jump then fall",57,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Jump Then Fall (Taylor’s Version),14,"Jump then fall into me, into me, yeah",58,0.0,0.761,0.239,Positive
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,Untouchable like a distant diamond sky,1,0.0,0.449,0.551,Positive
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,I'm reaching out and I just can't tell you why,2,0.0,0.833,0.167,Positive
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,"I'm caught up in you, I'm caught up in you",3,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,"Untouchable, burning brighter than the sun",4,0.0,0.658,0.342,Positive
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,"And when you're close, I feel like coming undone",5,0.0,0.762,0.238,Positive
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,In the middle of the night when I'm in this dream,6,0.0,0.816,0.184,Positive
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,It's like a million little stars spelling out your name,7,0.0,0.783,0.217,Positive
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,"You got to come on, come on, say that we'll be together",8,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,"Come on, come on, little taste of heaven",9,0.0,0.697,0.303,Positive
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,It's half full and I won't wait here all day,10,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,I know you're saying that you'd be here anyway,11,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,"But you're untouchable, burning brighter than the sun",12,0.0,0.673,0.327,Positive
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,"And now that you're close, I feel like coming undone",13,0.0,0.783,0.217,Positive
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,In the middle of the night when I'm in this dream,14,0.0,0.816,0.184,Positive
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,It's like a million little stars spelling out your name,15,0.0,0.783,0.217,Positive
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,"You got to come on, come on, say that we'll be together",16,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,"Come on, come on, oh",17,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,In the middle of the night waking from this dream,18,0.0,0.8,0.2,Positive
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,"I want to feel you by my side, standing next to me",19,0.0,0.894,0.106,Positive
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,"You got to come on, come on, say that we'll be together",20,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,"Come on, come on, little taste of heaven",21,0.0,0.697,0.303,Positive
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,I'm caught up in you,22,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,"Oh-oh, oh, oh-oh",23,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,"But you're untouchable, burning brighter than the sun",24,0.0,0.673,0.327,Positive
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,"Now that you're close, I feel like coming undone",25,0.0,0.762,0.238,Positive
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,In the middle of the night when I'm in this dream,26,0.0,0.816,0.184,Positive
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,It's like a million little stars spelling out your name,27,0.0,0.783,0.217,Positive
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,"You got to come on, come on, say that we'll be together",28,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,"Come on, come on, oh",29,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,In the middle of the night when I'm in this dream,30,0.0,0.816,0.184,Positive
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,It's like a million little stars spelling out your name,31,0.0,0.783,0.217,Positive
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,"You got to come on, come on, say that we'll be together",32,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,"Come on, come on, come on",33,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,In the middle of the night waking from this dream,34,0.0,0.8,0.2,Positive
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,"I want to feel you by my side, standing next to me",35,0.0,0.894,0.106,Positive
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,"You got to come on, come on, say that we'll be together",36,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,"Come on, come on, little taste of heaven",37,0.0,0.697,0.303,Positive
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,"Oh, oh-oh-oh, oh-oh-oh, oh",38,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,And in the middle of the night when I'm in this dream,39,0.0,0.83,0.17,Positive
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,It's like a million little stars spelling out your name,40,0.0,0.783,0.217,Positive
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,"You got to come on, come on, oh",41,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,"Come on, come on",42,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,"Come on, come on, oh, oh, oh",43,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,It's like a million little stars spelling out your name,44,0.0,0.783,0.217,Positive
Fearless (Taylor’s Version),Untouchable (Taylor’s Version),15,"They're spelling out your name, oh",45,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,Once upon a time,1,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,I believe it was a Tuesday when I caught your eye,2,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,And we caught onto something,3,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,I hold on to the night,4,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,You looked me in the eye and told me you loved me,5,0.0,0.738,0.262,Positive
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,Were you just kidding?,6,0.0,0.682,0.318,Positive
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,'Cause it seems to me,7,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,"This thing is breaking down, we almost never speak",8,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,I don't feel welcome anymore,9,0.383,0.617,0.0,Negative
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,"What happened? Please, tell me",10,0.0,0.635,0.365,Positive
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,'Cause one second it was perfect,11,0.0,0.575,0.425,Positive
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,Now you're halfway out the door,12,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,"And I stare at the phone, he still hasn't called",13,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,And then you feel so low you can't feel nothing at all,14,0.199,0.801,0.0,Negative
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,"And you flashback to when he said, ""Forever and always""",15,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,And it rains in your bedroom,16,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,Everything is wrong,17,0.608,0.392,0.0,Negative
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,It rains when you're here and it rains when you're gone,18,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,"I was there when you said, ""Forever and always""",19,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,Was I out of line?,20,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,"Did I say something way too honest, made you run and hide",21,0.113,0.667,0.22,Positive
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,Like a scared little boy?,22,0.345,0.357,0.298,Negative
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,I looked into your eyes,23,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,"Thought I knew you for a minute, now I'm not so sure",24,0.184,0.816,0.0,Negative
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,So here's to everything coming down to nothing,25,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,Here's to silence that cuts me to the core,26,0.216,0.784,0.0,Negative
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,Where is this going?,27,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,"Thought I knew for a minute, but I don't anymore",28,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,"And I stare at the phone, he still hasn't called",29,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,And then you feel so low you can't feel nothing at all,30,0.199,0.801,0.0,Negative
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,"You flashback to when he said, ""Forever and always""",31,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,"Oh, and it rains in your bedroom",32,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,Everything is wrong,33,0.608,0.392,0.0,Negative
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,It rains when you're here and it rains when you're gone,34,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,"I was there when you said, ""Forever and always""",35,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,"You didn't mean it baby, I don't think so",36,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,"Oh, oh-oh, oh-oh-oh",37,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,"Oh-oh, oh-oh-oh",38,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,"Back up, baby, back up",39,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,Did you forget everythi-i-ing?,40,0.388,0.612,0.0,Negative
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,"Back up, baby, back up",41,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,Did you forget everythi-i-ing?,42,0.388,0.612,0.0,Negative
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,"Back up, baby, back up",43,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,"Please, back up, oh, back up",44,0.0,0.685,0.315,Positive
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,"Back up, baby, back up",45,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,'Cause it rains in your bedroom,46,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,Everything is wrong,47,0.608,0.392,0.0,Negative
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,It rains when you're here and it rains when you're gone,48,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,"I was there when you said, ""Forever and always""",49,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,"And I stare at the phone, he still hasn't called",50,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,And then you feel so low you can't feel nothing at all,51,0.199,0.801,0.0,Negative
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,You flashback to when we said forever and always,52,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,And it rains in your bedroom,53,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,Everything is wrong,54,0.608,0.392,0.0,Negative
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,It rains when you're here and it rains when you're gone,55,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,"I was there when you said, ""Forever and always""",56,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,You didn't mean it baby,57,0.0,1.0,0.0,Neutral
Fearless (Taylor’s Version),Forever & Always (Piano Version) [Taylor’s Version],16,"You said, ""Forever and always,"" yeah",58,0.0,0.694,0.306,Positive
